video_id,publish_time,channel_id,title,description,channel_name,tags,category_id,live_status,local_title,local_description,duration,dimension,definition,caption,license_status,allowed_region,blocked_region,upload_status,privacy_status,license,embeddable,made_for_kids,view,like,dislike,favorite,comment,trending_time,category_name,region_id,region_name,hour_in_day,day_in_week
X2Dw9t8qyz8,2022-05-14T11:00:28Z,UCa56qkMvVvq1IMn4xbXaKEA,"실패시 팀 탈퇴. 우리형 꼼수 없이 10,000kcal 도전.","스포방지
---------------------------------------------------------------------
경원 인스타그램 ☞  woney2ny
재영 인스타그램 ☞  nowzero92
도윤 인스타그램 ☞  creyoon

#삼대장 #만칼로리 #칼로리챌린지 #도전먹방 #10000칼로리 #10000kcal #팀탈퇴 #24시간 #삼대장경원",삼대장 Samdaejang,"['삼대장', '삼대장 먹방', '삼대장 편의점', '삼대장 24시간', '심심먹방', '삼대장 플레이', '삼대장 챌린지', '삼대장 칼로리', '칼로리 먹방', '편의점 먹방', '라면', '컵라면', '짜장면', '국밥', '과자', '무한리필', '쯔양', '히밥', '웅이', '삼로그', '파뿌리24', '파뿌리', '파뿌리 24', '칼로리 챌린지', '3만 칼로리', '30000칼로리', '40000칼로리', '삼대장 40000', '5만 칼로리', '50000칼로리', '5만 후기', '5만 칼로리 챌린지', '삼대장 5만', '로제떡볶이', '배떡', '먹방 도전', '도전 먹방', '먹방 챌린지', '칼로리 도전', '10000칼로리', '20000칼로리', '만 칼로리', '2만 칼로리', '4만 칼로리', '국밥 먹방', '코로나', '등심', '햄버거', '짬뽕', '시청자 참여', '강호동 먹방', '안 흘리고 먹기', '안 튀고 먹기', '방역복', '짬뽕 먹방', '젓가락질', '삼대장 젓가락', '치킨 먹방', '굽네치킨 먹방', '치킨 10마리', '치킨 챌린지', '치킨 도전 먹방', '점보덮밥', '상해기', '라면 먹방', '라면 TOP 5', '에그드랍', '짜파게티']",24,none,"실패시 팀 탈퇴. 우리형 꼼수 없이 10,000kcal 도전.","스포방지
---------------------------------------------------------------------
경원 인스타그램 ☞  woney2ny
재영 인스타그램 ☞  nowzero92
도윤 인스타그램 ☞  creyoon

#삼대장 #만칼로리 #칼로리챌린지 #도전먹방 #10000칼로리 #10000kcal #팀탈퇴 #24시간 #삼대장경원",1598,2d,hd,false,True,,,processed,public,youtube,True,False,322677,6005,0,0,707,2022-05-24 15:31:43.836456+00:00,Entertainment,KR,South Korea,11,Saturday
XFfm-sgfSNI,2022-05-14T05:00:17Z,UCgsgpELbaTiGjCHIjHVF8uQ,세계적인 도심하천 서울 청계천에서 발견되는 놀라운 생물들,"안녕하세요 생물도감입니다.

오늘은 무려 3년만에 서울 청계천을 다시 찾아왔습니다.
청계천은 지하로 오염된 물이 흐르던 하천을 복원공사를 통해 깨끗한 물을 퍼올려 반 인공적인 하천으로 관리되고 있는데요

이렇게 도심 한복판을 흐르는 청계천에 생각보다 다양한 생물들이 살아가고 있어서 여러분들께 어떤생물들이 발견되는지 소개해드리고자 영상을 만들어 봤습니다.",TV생물도감,"['청계천', '서울', '서울하천', '인공하천', '생태하천', '잉어', '참게', '붕어', '가마우지', '생물도감']",15,none,세계적인 도심하천 서울 청계천에서 발견되는 놀라운 생물들,"안녕하세요 생물도감입니다.

오늘은 무려 3년만에 서울 청계천을 다시 찾아왔습니다.
청계천은 지하로 오염된 물이 흐르던 하천을 복원공사를 통해 깨끗한 물을 퍼올려 반 인공적인 하천으로 관리되고 있는데요

이렇게 도심 한복판을 흐르는 청계천에 생각보다 다양한 생물들이 살아가고 있어서 여러분들께 어떤생물들이 발견되는지 소개해드리고자 영상을 만들어 봤습니다.",736,2d,hd,false,True,,,processed,public,youtube,True,False,1173749,11910,0,0,2253,2022-05-24 15:31:43.836456+00:00,Pets & Animals,KR,South Korea,5,Saturday
Lslb2-LeGSc,2022-05-15T09:00:14Z,UC1EEpE0lA9BaArXhRTHIG6w,"아무것도 모르는 30대 예비 엄마아빠의 일상, 쌍둥이라고요?? , 첫 초음파, 임신 6주차","요즘은 열심히 임신과 출산에 대해서 알아가는 중입니다 
오늘도 방문해주셔서 감사합니다 ^^

가끔 물어보시는 분들이 계셔서 저희가 사용하는 물건들이나 제품들 자세히 정리해봤어요 ^^
(혼수, 식재료, 유튜브장비, 책 추천 등등)
🏡강과장&유자씨 혼수목록
의자  https://coupa.ng/caHUA5
에어프라이어 오븐 https://coupa.ng/caJzwQ
거실 갬성 테이블 https://coupa.ng/caHUF6
무볼트 스피드랙, 수납 끝판왕 https://coupa.ng/caHUIE
로봇청소기, 시간절약 https://coupa.ng/ca0fYl
침대 매트리스 https://coupa.ng/caHUUM
침대 프레임 https://coupa.ng/caHVpI 
쿠쿠전기밥솥 https://coupa.ng/cbsWVn
몇년째튼튼하게 쓰는 책상 https://coupa.ng/cbsXcH
지식의 창고, 책장 https://coupa.ng/cbsXf9
린클음식물처리기 https://coupa.ng/cbPMHX
유자씨가 쓰는 가습기 https://link.coupang.com/a/jEmYF


(품절된 제품들은 비슷한 제품으로 넣어봤습니다^^)


🥗식비줄여주는 추천 가성비 식재료
한돈 뒷다리살
https://coupa.ng/cbsWYi
제주한돈 구이용
https://coupa.ng/cbsWZp
오트밀
https://coupa.ng/cbsW0l
두유
https://coupa.ng/cbsW1c
메추리알 장조림
https://coupa.ng/cbsW2b
요거트 대용량1 https://coupa.ng/cbsW3k
요거트 대용량2 https://coupa.ng/cbsW4z
상추 the 소울푸드
https://coupa.ng/cbsW7o
김, 이거하나면 밥 먹죠
https://coupa.ng/cbsXhw
냉동 블루베리
https://coupa.ng/cbsXkS
치즈뿌리면 다 맛있
 https://coupa.ng/cbsXsj
📷유튜브 장비


카메라 
소니a6400 https://oneany.shop/rtdv5V
소니 zv1 https://oneany.shop/WppOMI
오즈모포켓2 https://coupa.ng/caMiSj
풀프레임 카메라 소니 a7m4  https://coupa.ng/cbPMha


렌즈 
소니 알파 E PZ 18-105mm F4 G OSS https://oneany.shop/AU5ED6
소니 알파 E 35mm F1.8 OSS https://oneany.shop/9l0NqH
소니 2470 f2.8 렌즈 https://coupa.ng/cbPMjb
탐론 1770 f2.8렌즈  https://coupa.ng/cbPMlI


강과장핸드폰 아이폰12 프로맥스 https://coupa.ng/cbsWOi
유자씨핸드폰 아이폰12 미니 https://coupa.ng/cbsWO0
유자씨아이패드 - 아이패드 에어 3세대
강과장아이패드 프로5 12.9 256GB, 스페이스그레이 wifi
https://coupa.ng/cbPMak
애플펜슬2세대 https://coupa.ng/cbPMel


노트북
m1 맥북프로 16인치 https://coupa.ng/cbPMy4


마이크
블루예티 X https://coupa.ng/caMiWX


헤드셋
커세어 보이드 https://coupa.ng/caMjmC


삼각대
울란지 미니 삼각대 https://oneany.shop/9sCDKh


이 글은 애드픽이 추천한 제품의 이용후기가 포함되었으며, 작성자에게 수수료가 지급됩니다
이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다


더 많은 일상이 궁금하시다면

사용음원
🎵Music provided by 브금대통령
🎵Track : 조별과제 - https://youtu.be/wLuWmPrJkSk
🎵Track : 백수의 하루 - https://youtu.be/H62OF6OVeHQ
🎵Track : 음악시간 - https://youtu.be/gJk4hr3r26E



🥬강과장 인스타 https://bit.ly/3FLcwwi
🥬강과장 블로그 https://bit.ly/3FJX16X
🍋유자씨 인스타 https://bit.ly/3DEexZj
🍋유자씨 블로그 https://bit.ly/3DFuFtB


📁비지니스 문의 kangmanagertv@sandboxnetwork.net
(방송, 광고, 협찬 문의는 이쪽으로 부탁드립니다 ^^)
😀개인메일 kang0930yu@gmail.com
(개인메일로 오는 협찬, 광고, 방송출연 문의는 응답이 어려울 수 있습니다 ㅜㅜ)",강과장,"['강과장', '브이로그', 'VLOG', '자취', '자취요리', '직장인브이로그', '자취브이로그', '재테크', '투자', '경제', '돈모으기', '돈아끼기', '절약', '절약하는방법', '저축', '적금', '예금', '가계부', '직장인가계부', '자취생가계부', '30대브이로그', '짠테크', '요리브이로그', '요리', 'mukbang', '먹방', '자취먹방', '임신', '육아', '결혼', '아기']",26,none,"아무것도 모르는 30대 예비 엄마아빠의 일상, 쌍둥이라고요?? , 첫 초음파, 임신 6주차","요즘은 열심히 임신과 출산에 대해서 알아가는 중입니다 
오늘도 방문해주셔서 감사합니다 ^^

가끔 물어보시는 분들이 계셔서 저희가 사용하는 물건들이나 제품들 자세히 정리해봤어요 ^^
(혼수, 식재료, 유튜브장비, 책 추천 등등)
🏡강과장&유자씨 혼수목록
의자  https://coupa.ng/caHUA5
에어프라이어 오븐 https://coupa.ng/caJzwQ
거실 갬성 테이블 https://coupa.ng/caHUF6
무볼트 스피드랙, 수납 끝판왕 https://coupa.ng/caHUIE
로봇청소기, 시간절약 https://coupa.ng/ca0fYl
침대 매트리스 https://coupa.ng/caHUUM
침대 프레임 https://coupa.ng/caHVpI 
쿠쿠전기밥솥 https://coupa.ng/cbsWVn
몇년째튼튼하게 쓰는 책상 https://coupa.ng/cbsXcH
지식의 창고, 책장 https://coupa.ng/cbsXf9
린클음식물처리기 https://coupa.ng/cbPMHX
유자씨가 쓰는 가습기 https://link.coupang.com/a/jEmYF


(품절된 제품들은 비슷한 제품으로 넣어봤습니다^^)


🥗식비줄여주는 추천 가성비 식재료
한돈 뒷다리살
https://coupa.ng/cbsWYi
제주한돈 구이용
https://coupa.ng/cbsWZp
오트밀
https://coupa.ng/cbsW0l
두유
https://coupa.ng/cbsW1c
메추리알 장조림
https://coupa.ng/cbsW2b
요거트 대용량1 https://coupa.ng/cbsW3k
요거트 대용량2 https://coupa.ng/cbsW4z
상추 the 소울푸드
https://coupa.ng/cbsW7o
김, 이거하나면 밥 먹죠
https://coupa.ng/cbsXhw
냉동 블루베리
https://coupa.ng/cbsXkS
치즈뿌리면 다 맛있
 https://coupa.ng/cbsXsj
📷유튜브 장비


카메라 
소니a6400 https://oneany.shop/rtdv5V
소니 zv1 https://oneany.shop/WppOMI
오즈모포켓2 https://coupa.ng/caMiSj
풀프레임 카메라 소니 a7m4  https://coupa.ng/cbPMha


렌즈 
소니 알파 E PZ 18-105mm F4 G OSS https://oneany.shop/AU5ED6
소니 알파 E 35mm F1.8 OSS https://oneany.shop/9l0NqH
소니 2470 f2.8 렌즈 https://coupa.ng/cbPMjb
탐론 1770 f2.8렌즈  https://coupa.ng/cbPMlI


강과장핸드폰 아이폰12 프로맥스 https://coupa.ng/cbsWOi
유자씨핸드폰 아이폰12 미니 https://coupa.ng/cbsWO0
유자씨아이패드 - 아이패드 에어 3세대
강과장아이패드 프로5 12.9 256GB, 스페이스그레이 wifi
https://coupa.ng/cbPMak
애플펜슬2세대 https://coupa.ng/cbPMel


노트북
m1 맥북프로 16인치 https://coupa.ng/cbPMy4


마이크
블루예티 X https://coupa.ng/caMiWX


헤드셋
커세어 보이드 https://coupa.ng/caMjmC


삼각대
울란지 미니 삼각대 https://oneany.shop/9sCDKh


이 글은 애드픽이 추천한 제품의 이용후기가 포함되었으며, 작성자에게 수수료가 지급됩니다
이 포스팅은 쿠팡 파트너스 활동의 일환으로, 이에 따른 일정액의 수수료를 제공받습니다


더 많은 일상이 궁금하시다면

사용음원
🎵Music provided by 브금대통령
🎵Track : 조별과제 - https://youtu.be/wLuWmPrJkSk
🎵Track : 백수의 하루 - https://youtu.be/H62OF6OVeHQ
🎵Track : 음악시간 - https://youtu.be/gJk4hr3r26E



🥬강과장 인스타 https://bit.ly/3FLcwwi
🥬강과장 블로그 https://bit.ly/3FJX16X
🍋유자씨 인스타 https://bit.ly/3DEexZj
🍋유자씨 블로그 https://bit.ly/3DFuFtB


📁비지니스 문의 kangmanagertv@sandboxnetwork.net
(방송, 광고, 협찬 문의는 이쪽으로 부탁드립니다 ^^)
😀개인메일 kang0930yu@gmail.com
(개인메일로 오는 협찬, 광고, 방송출연 문의는 응답이 어려울 수 있습니다 ㅜㅜ)",855,2d,hd,false,True,,,processed,public,youtube,True,False,345367,6929,0,0,619,2022-05-24 15:31:43.836456+00:00,Howto & Style,KR,South Korea,9,Sunday
5KtaDD9-hA0,2022-05-16T11:54:10Z,UCsU-I-vHLiaMfV_ceaYz5rQ,20일간 훈련 다녀왔더니 '밥값 수십만원'…군 간부들 '부글부글' / JTBC 뉴스룸,"20일간 훈련을 다녀온 육군 간부들에게 군 당국이 수십만 원의 식대를 청구해 간부들이 반발하고 있습니다. 보급품으로도 볼 수 있는 전투식량에도 돈을 다 받았다며 지나치다고 말합니다. 반면, 군에선 간부들에게 실제 단가대로 급식비를 청구하고 있고, 이건 오히려 정상화된 것이라고 설명합니다.

▶ 기사 전문 https://news.jtbc.joins.com/html/139/NB12059139.html
▶ 뉴스룸 다시보기 (https://bit.ly/2nxI8jQ)

#이근평기자 #JTBC뉴스룸
☞JTBC뉴스레터 구독하기 (https://bit.ly/3IOFY5H) 
☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)
☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)

#JTBC뉴스 공식 페이지
(홈페이지) https://news.jtbc.joins.com
(APP) https://bit.ly/1r04W2D

페이스북 https://www.facebook.com/jtbcnews
트위터 https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://bit.ly/1krluzF
방송사 : JTBC (https://jtbc.joins.com)",JTBC News,"['genre:정치', 'format:리포트', 'type:방송', 'source:영상', 'series:뉴스룸', 'person:이근평']",25,none,20일간 훈련 다녀왔더니 '밥값 수십만원'…군 간부들 '부글부글' / JTBC 뉴스룸,"20일간 훈련을 다녀온 육군 간부들에게 군 당국이 수십만 원의 식대를 청구해 간부들이 반발하고 있습니다. 보급품으로도 볼 수 있는 전투식량에도 돈을 다 받았다며 지나치다고 말합니다. 반면, 군에선 간부들에게 실제 단가대로 급식비를 청구하고 있고, 이건 오히려 정상화된 것이라고 설명합니다.

▶ 기사 전문 https://news.jtbc.joins.com/html/139/NB12059139.html
▶ 뉴스룸 다시보기 (https://bit.ly/2nxI8jQ)

#이근평기자 #JTBC뉴스룸
☞JTBC뉴스레터 구독하기 (https://bit.ly/3IOFY5H) 
☞JTBC유튜브 구독하기 (https://bit.ly/2hYgWZg)
☞JTBC유튜브 커뮤니티 (https://bit.ly/2LZIwke)

#JTBC뉴스 공식 페이지
(홈페이지) https://news.jtbc.joins.com
(APP) https://bit.ly/1r04W2D

페이스북 https://www.facebook.com/jtbcnews
트위터 https://twitter.com/JTBC_news
인스타그램 https://www.instagram.com/jtbcnews

☏ 제보하기 https://bit.ly/1krluzF
방송사 : JTBC (https://jtbc.joins.com)",138,2d,hd,false,True,,,processed,public,youtube,True,False,3688588,21796,0,0,22977,2022-05-24 15:31:43.836456+00:00,News & Politics,KR,South Korea,11,Monday
tuzQO85iHbg,2022-05-12T11:00:34Z,UCZf4ZESHAIuRtZ-eoMSL97A,[EN] 비x싸이퍼 vs 웅이 먹방 맞짱🔥 초밥 접시 탑 쌓고 왔습니다 ㅣ 시즌비시즌2 EP.9,"*본 영상은 '맥스컷버닝'의 유료 광고 내용을 포함하고 있습니다.

#먹방 #웅이 #초밥

당분간 초밥과 사회적 거리두기...🍣
한 번에 2개씩 스킬 부럽다...

#회전초밥 #모듬초밥 #일식
#싸이퍼 #현빈 #탄 #휘 #케이타 #태그 #도환 #원 #ciipher #FAME
#정지훈 #비 #시즌비시즌 #RAIN #jungjihoon #woongei #seasonbseason #mukbang
#맥스컷버닝 #탄수화물컷팅 #밥먹고3알 #다이어트",시즌비시즌 Season B Season,"['먹방', '스시', '초밥', '모듬초밥', '연어', '참치', '쯔양', '히밥', '상윤쓰', '참치뱃살', '문복희', '모둠초밥', '인생초밥', '회전초밥', '웅이', '일주어터', '홍윤화', 'woongei', '일식', '오마카세', '초밥뷔페', '대왕연어', '나름TV', '천뚱', '싸이퍼', '사이퍼', 'ciipher', 'idol', 'kpop', 'kfood', 'sushi', '아이돌', '케이팝', 'FAME', '레인컴퍼니', 'raincompany']",24,none,[EN] 비x싸이퍼 vs 웅이 먹방 맞짱🔥 초밥 접시 탑 쌓고 왔습니다 ㅣ 시즌비시즌2 EP.9,"*본 영상은 '맥스컷버닝'의 유료 광고 내용을 포함하고 있습니다.

#먹방 #웅이 #초밥

당분간 초밥과 사회적 거리두기...🍣
한 번에 2개씩 스킬 부럽다...

#회전초밥 #모듬초밥 #일식
#싸이퍼 #현빈 #탄 #휘 #케이타 #태그 #도환 #원 #ciipher #FAME
#정지훈 #비 #시즌비시즌 #RAIN #jungjihoon #woongei #seasonbseason #mukbang
#맥스컷버닝 #탄수화물컷팅 #밥먹고3알 #다이어트",767,2d,hd,true,True,,,processed,public,youtube,True,False,1535204,23841,0,0,935,2022-05-24 15:31:43.836456+00:00,Entertainment,KR,South Korea,11,Thursday
_C2Tsmuwr_0,2022-05-13T15:00:20Z,UCBc_DlHpenJQGM9cjifVFkw,[갑조네TV] 지연수 님이 새로 이사한 집에 가봤습니다~ 꽃으로 테라스 인테리어 하는 법 대공개!!!,"방송인 지연수 님이 새로 이사한 집에 가봤습니다~

지연수 님이 키우는 다양한 식물들도 구경하고

집들이 선물로 테라스도 멋지게 

꽃으로 인테리어 해드리고 왔어요~

영상 끝까지 감상해주시고 구독 좋아요 부탁드려요~~

갑조네 바로가기
☞https://www.mojongsijang.com/

#지연수 #민수 #지연수_집",갑조네TV,"['갑조네', '식물', '고르기', '화원', '도매시장', '식물도매', '유통', '식물유통', '식물고르기', '블루버드', '지연수', '도매상', '화원유통', '다육이', '난', '관엽식물', '화훼단지', '봄', '꽃', '봄꽃', '화분', '민수', '지연수 아들', '일라이 아들', '일라이', '우이혼', '우이혼2', '우리이혼했어요', '마가렛', '수국', '수국색깔', '이사', '지연수집', '일라이집', '민수집', '민수방', '테라스꾸미기', '테라스', '테라스식물인테리어', '테라스인테리어', '인테리어', '식물인테리어', '테라스정원', '스투키', '파키라', '파인애플', '파인애플식물', '제라늄', '탈란드시아', '율마']",22,none,[갑조네TV] 지연수 님이 새로 이사한 집에 가봤습니다~ 꽃으로 테라스 인테리어 하는 법 대공개!!!,"방송인 지연수 님이 새로 이사한 집에 가봤습니다~

지연수 님이 키우는 다양한 식물들도 구경하고

집들이 선물로 테라스도 멋지게 

꽃으로 인테리어 해드리고 왔어요~

영상 끝까지 감상해주시고 구독 좋아요 부탁드려요~~

갑조네 바로가기
☞https://www.mojongsijang.com/

#지연수 #민수 #지연수_집",659,2d,hd,false,True,,,processed,public,youtube,True,False,970019,22971,0,0,1311,2022-05-24 15:31:43.836456+00:00,People & Blogs,KR,South Korea,15,Friday
MsgY8xJSLYU,2022-05-14T13:36:58Z,UC-0C8yVGJy-cS4FGlYKelWw,서방의 경제제재를 무력화한 러시아의 에너지 자원 (KBS_261회_2022.05.14.방송),"▶ 0:24 우크라이나 침공 80일째, 모스크바는 지금

▶ 09:11 제 2의 우크라이나? 몰도바 현장 취재

▶ 20:01 우크라이나 전쟁 여파, 식량위기 현실화

▶ 26:33 파리의 우크라이나 발레단

▶ 32:02 안보냐 생존이냐, 오키나와 50년 갈등 

▶ 37:49 위클리픽 : 로 대 웨이드 판결

#특파원보고세계는지금 #세계는지금 #국제시사

특파원 보고 세계는 지금 (토요일 밤 9:40 KBS 1TV 방송)",세계는지금,"['특파원보고 세계는 지금', '세계는 지금', '국제시사', '우크라이나전쟁', '승전기념일', '경제제재', '몰도바', '트란스니스트리아', '식량위기', '레바논', '우크라이나발레단', '키이우시티발레단', '샤뜰레극장', '오키나와미군기지', '후텐마기지', '헤노코기지', '미중대립', '로대웨이드', '미국대법원', '낙태권', '임신중지', '미국중간선거']",25,none,서방의 경제제재를 무력화한 러시아의 에너지 자원 (KBS_261회_2022.05.14.방송),"▶ 0:24 우크라이나 침공 80일째, 모스크바는 지금

▶ 09:11 제 2의 우크라이나? 몰도바 현장 취재

▶ 20:01 우크라이나 전쟁 여파, 식량위기 현실화

▶ 26:33 파리의 우크라이나 발레단

▶ 32:02 안보냐 생존이냐, 오키나와 50년 갈등 

▶ 37:49 위클리픽 : 로 대 웨이드 판결

#특파원보고세계는지금 #세계는지금 #국제시사

특파원 보고 세계는 지금 (토요일 밤 9:40 KBS 1TV 방송)",2604,2d,hd,false,True,,,processed,public,youtube,True,False,197250,3291,0,0,436,2022-05-24 15:31:43.836456+00:00,News & Politics,KR,South Korea,13,Saturday
oc706oekIqs,2022-05-15T11:00:26Z,UC0wNauoCVIfU_xtWwrczFiA,"(ENG)떨어지면 또 사는 식료품 찐템 리뷰(막국수,김,감자칩,호떡 등등)","떨어지면 또 사고 떨어지면 또 사는
나영이네 #식료품찐템

[찐템정보]
00:00 오프닝
00:51 티칸네 - 루이보스 카라멜
02:48 DJ&A - 포테이토 웨지스 오리지널
04:35 풀무원 - 생면식감 직화짜장
05:51 인스타 @ zocoza - 제주 호미 당근 소세지
07:10 시골여자의 바른 먹거리 - 불굴의 옥수수 차
08:53 한살림 - 막국수
10:42 서래야 - 그냥 구운 바스락 김
14:23 피코크 - 호떡

–––

• Channel

인스타그램: 
http://www.instagram.com/nayoungkeem",김나영의 nofilterTV,"['노필터티비', 'nofilter tv', '김나영', 'nayoung kim', '최신우', '신우', 'sinu choi']",22,none,"(ENG)떨어지면 또 사는 식료품 찐템 리뷰(막국수,김,감자칩,호떡 등등)","떨어지면 또 사고 떨어지면 또 사는
나영이네 #식료품찐템

[찐템정보]
00:00 오프닝
00:51 티칸네 - 루이보스 카라멜
02:48 DJ&A - 포테이토 웨지스 오리지널
04:35 풀무원 - 생면식감 직화짜장
05:51 인스타 @ zocoza - 제주 호미 당근 소세지
07:10 시골여자의 바른 먹거리 - 불굴의 옥수수 차
08:53 한살림 - 막국수
10:42 서래야 - 그냥 구운 바스락 김
14:23 피코크 - 호떡

–––

• Channel

인스타그램: 
http://www.instagram.com/nayoungkeem",1072,2d,hd,true,True,,,processed,public,youtube,True,False,445123,11749,0,0,509,2022-05-24 15:31:43.836456+00:00,People & Blogs,KR,South Korea,11,Sunday
RrlLHTIpyYM,2022-05-13T09:00:10Z,UCavXSHyaE0xNvhd-ArgcYpQ,[#김태리] '거기가 여긴가' DAY 2,"김태리 브이로그
'거기가 여긴가'
더 신명나고 더 스며드는 3화가 
5월 14일 6 pm
업로드됩니다

+ 그림1 쏘니
+ 윷
+ 폴라로이드


🤺🤺🤺🤺🤺
Kim Taeri's Vlog
'So This is The Place?'
Even more exciting, even more enthralling….
Episode 3:
May 14, 6pm

+ Sketch 1: Ssony
+ Yut
+ Polaroids









#브이로그 #거기가여긴가 #매니지먼트mmm",매니지먼트 엠엠엠 MANAGEMENT MMM OFFICIAL,"['#김태리브이로그', '#거기가여긴가김태리', '#매니지먼트엠엠엠', '#mmm #스물다섯스물하나', '#2521', '#나희도']",24,none,[#김태리] '거기가 여긴가' DAY 2,"김태리 브이로그
'거기가 여긴가'
더 신명나고 더 스며드는 3화가 
5월 14일 6 pm
업로드됩니다

+ 그림1 쏘니
+ 윷
+ 폴라로이드


🤺🤺🤺🤺🤺
Kim Taeri's Vlog
'So This is The Place?'
Even more exciting, even more enthralling….
Episode 3:
May 14, 6pm

+ Sketch 1: Ssony
+ Yut
+ Polaroids









#브이로그 #거기가여긴가 #매니지먼트mmm",2404,2d,hd,false,False,,,processed,public,youtube,True,False,979550,37391,0,0,3114,2022-05-24 15:31:43.836456+00:00,Entertainment,KR,South Korea,9,Friday
CVKvRqb_AqY,2022-05-13T09:04:01Z,UC3LNd5iXQZ8WinaOpfwXveA,"플레이타임의 장난감은 모두 ""이중인격""이다? - 파피 플레이타임 챕터2 해석 및 리뷰","장난감 공장에서 벌어지는 섬뜩한 실험 - ""파피 플레이타임 챕터2"" 해석과 리뷰

게임 제목 : Poppy Playtime - Chapter 2
가격 : 10,500원
한글 : X
평가 : 복합적 (67%)
플레이타임 : 2시간
게임 스팀 홈페이지 : https://store.steampowered.com/app/1817490/Poppy_Playtime__Chapter_2/?l=koreana&curator_clanid=41150871

#파피플레이타임챕터2해석 #파피플레이타임 #공포게임해석",온다람,"['파피 플레이타임 챕터2 이스터에그', '파피 플레이타임 챕터2 해석', '파피 플레이타임 챕터2', '파피 플레이타임 스토리 해석', '파피 플레이타임 해석', '파피 플레이타임', '파피 플레이타임 괴물', '파피 플레이타임 2 해석', '파피 플레이타임 2 파피', '파피 플레이타임 2 기차', '파피 플레이타임 2', '뽀삐플레이타임 2', '포피 플레이타임 2', '공포게임 스토리 해석', '공포게임 해석', '파피 플레이타임 이스터에그', '파피 플레이타임 마미 롱 레그', '게임 해석', '게임 스토리 해석', '게임스토리 해석', '허기워기 챕터2 해석', '허기워기 챕터2 떡밥', '허기워기 챕터2', '장난감 공포게임', '장난감 공장 공포게임', '공포게임 리뷰', '공포게임', '공포 게임', '공포 게임 리뷰']",20,none,"플레이타임의 장난감은 모두 ""이중인격""이다? - 파피 플레이타임 챕터2 해석 및 리뷰","장난감 공장에서 벌어지는 섬뜩한 실험 - ""파피 플레이타임 챕터2"" 해석과 리뷰

게임 제목 : Poppy Playtime - Chapter 2
가격 : 10,500원
한글 : X
평가 : 복합적 (67%)
플레이타임 : 2시간
게임 스팀 홈페이지 : https://store.steampowered.com/app/1817490/Poppy_Playtime__Chapter_2/?l=koreana&curator_clanid=41150871

#파피플레이타임챕터2해석 #파피플레이타임 #공포게임해석",868,2d,hd,false,True,,,processed,public,youtube,True,False,771897,17672,0,0,885,2022-05-24 15:31:43.836456+00:00,Gaming,KR,South Korea,9,Friday
